instance_id,campus,size,track,structure,phi,eta,m,u_target,u_realized,method,seed,twt,makespan,mean_flow,breach_share,breach_p1,breach_p2,breach_p3,breach_p4,decisions,latency_ms_per_decision,replans,validator_ok,runtime_s,n_declines,deliberate_wait_bh,ran_primary_after_decline,ran_secondary_after_decline
c10_replay_400_0122,10,400,replay,full,,0.8,0.6,,,atc_eta_patient,301,23.999999999999986,42.0261,1.9563784999999996,0.0025,0.0,0.034482758620689655,0.0,0.0,400,0.9774424065835774,,1,0.39097696263343096,6308,335.30680000000115,50,171
c10_replay_400_0123,10,400,replay,full,,0.8,0.6,,,wspt_patient,301,0.0,94.2662,6.663115749999999,0.0,0.0,0.0,0.0,0.0,400,0.16749086789786816,,1,0.06699634715914726,6287,1878.49559999998,125,71
c10_replay_400_0123,10,400,replay,full,,0.8,0.6,,,atc_patient,301,0.0,94.2662,6.53788575,0.0,0.0,0.0,0.0,0.0,400,0.7087104534730315,,1,0.2834841813892126,6187,1834.421499999986,113,108
c10_replay_400_0123,10,400,replay,full,,0.8,0.6,,,lfj_atc_patient,301,0.0,94.2662,6.53788575,0.0,0.0,0.0,0.0,0.0,400,0.7224478269927204,,1,0.28897913079708815,6209,1860.0090999999868,113,108
c10_replay_400_0123,10,400,replay,full,,0.8,0.6,,,atc_eta_patient,301,0.0,94.2662,6.5218257500000005,0.0,0.0,0.0,0.0,0.0,400,1.338913084473461,,1,0.5355652337893844,6052,1730.8125999999786,120,102
c10_replay_400_0124,10,400,replay,full,,0.8,0.6,,,wspt_patient,301,65.04000000000002,95.2262,5.124827749999998,0.0075,0.42857142857142855,0.0,0.0,0.0,400,0.05591458175331354,,1,0.022365832701325417,2250,213.47459999999907,65,23
c10_replay_400_0124,10,400,replay,full,,0.8,0.6,,,atc_patient,301,60.0,95.2262,5.3857852500000005,0.005,0.2857142857142857,0.0,0.0,0.0,400,0.4505022056400776,,1,0.18020088225603104,4539,673.7549000000007,30,24
c10_replay_400_0124,10,400,replay,full,,0.8,0.6,,,lfj_atc_patient,301,60.0,95.2262,5.3857852500000005,0.005,0.2857142857142857,0.0,0.0,0.0,400,0.4608630039729178,,1,0.18434520158916712,4539,673.7549000000007,30,24
c10_replay_400_0124,10,400,replay,full,,0.8,0.6,,,atc_eta_patient,301,60.0,95.2262,5.44058875,0.005,0.2857142857142857,0.0,0.0,0.0,400,0.6104236235842109,,1,0.24416944943368435,3360,366.2048999999981,31,27
c10_replay_400_0125,10,400,replay,full,,0.8,0.6,,,wspt_patient,301,0.0,92.2251,1.92722625,0.0,0.0,0.0,0.0,0.0,400,0.12744894716888666,,1,0.050979578867554665,3622,233.55770000000348,101,125
c10_replay_400_0125,10,400,replay,full,,0.8,0.6,,,atc_patient,301,0.0,92.2251,2.1889552500000002,0.0,0.0,0.0,0.0,0.0,400,0.4180917888879776,,1,0.16723671555519104,3910,320.1167000000004,94,197
c10_replay_400_0125,10,400,replay,full,,0.8,0.6,,,lfj_atc_patient,301,0.0,92.2251,2.1889552500000002,0.0,0.0,0.0,0.0,0.0,400,0.42718008160591125,,1,0.1708720326423645,3911,320.62340000000063,94,197
c10_replay_400_0125,10,400,replay,full,,0.8,0.6,,,atc_eta_patient,301,0.0,92.2251,2.1902880000000002,0.0,0.0,0.0,0.0,0.0,400,0.7218061177991331,,1,0.2887224471196532,4523,323.9527000000022,98,181
c10_replay_400_0126,10,400,replay,full,,0.8,0.6,,,wspt_patient,301,212.68880000000001,125.35810000000001,5.8484475,0.005,0.2,0.0,0.0,0.0,400,0.07469015195965767,,1,0.029876060783863068,3296,908.4038000000022,117,21
c10_replay_400_0126,10,400,replay,full,,0.8,0.6,,,atc_patient,301,212.68880000000001,125.35810000000001,5.81694475,0.005,0.2,0.0,0.0,0.0,400,0.23810751968994737,,1,0.09524300787597895,2019,508.90910000000065,116,58
c10_replay_400_0126,10,400,replay,full,,0.8,0.6,,,lfj_atc_patient,301,212.68880000000001,125.35810000000001,5.81694475,0.005,0.2,0.0,0.0,0.0,400,0.2435353002510965,,1,0.0974141201004386,2019,508.90910000000065,116,58
c10_replay_400_0126,10,400,replay,full,,0.8,0.6,,,atc_eta_patient,301,212.68880000000001,125.35810000000001,5.868427,0.005,0.2,0.0,0.0,0.0,400,0.5260074837133288,,1,0.21040299348533154,2912,665.2197000000004,116,55
c10_replay_400_0127,10,400,replay,full,,0.8,0.6,,,wspt_patient,301,91.52000000000001,58.5,1.4041249999999998,0.0025,0.25,0.0,0.0,0.0,400,0.7140595279633999,,1,0.28562381118535995,1821,115.26000000000082,136,209
c10_replay_400_0127,10,400,replay,full,,0.8,0.6,,,atc_patient,301,80.0,58.25,1.7399249999999997,0.0025,0.25,0.0,0.0,0.0,400,0.5050343018956482,,1,0.2020137207582593,1202,95.29000000000285,24,189
c10_replay_400_0127,10,400,replay,full,,0.8,0.6,,,lfj_atc_patient,301,80.0,58.25,1.7399249999999997,0.0025,0.25,0.0,0.0,0.0,400,0.5332045652903616,,1,0.21328182611614466,1202,95.29000000000285,24,189
c10_replay_400_0127,10,400,replay,full,,0.8,0.6,,,atc_eta_patient,301,80.0,58.25,1.6945499999999998,0.0025,0.25,0.0,0.0,0.0,400,0.7211445947177708,,1,0.2884578378871083,994,95.94000000000113,29,170
c10_replay_400_0128,10,400,replay,full,,0.8,0.6,,,wspt_patient,301,0.0,100.5322,6.484201749999999,0.0,0.0,0.0,0.0,0.0,400,0.028787506744265556,,1,0.011515002697706223,728,99.27100000000014,61,14
c10_replay_400_0128,10,400,replay,full,,0.8,0.6,,,atc_patient,301,0.0,100.5322,6.771353249999999,0.0,0.0,0.0,0.0,0.0,400,0.09202304063364863,,1,0.036809216253459454,970,118.53770000000168,50,86
c10_replay_400_0128,10,400,replay,full,,0.8,0.6,,,lfj_atc_patient,301,0.0,100.5322,6.771353249999999,0.0,0.0,0.0,0.0,0.0,400,0.0980459083802998,,1,0.03921836335211992,970,118.53770000000168,50,86
c10_replay_400_0128,10,400,replay,full,,0.8,0.6,,,atc_eta_patient,301,0.0,100.5322,6.709644249999999,0.0,0.0,0.0,0.0,0.0,400,0.21066410932689905,,1,0.08426564373075962,1229,173.39360000000244,55,66
c10_replay_400_0129,10,400,replay,full,,0.8,0.6,,,wspt_patient,301,0.0,166.3342,11.549448000000002,0.0,0.0,0.0,0.0,0.0,400,0.12941303895786405,,1,0.05176521558314562,6504,4036.3328999999976,117,15
c10_replay_400_0129,10,400,replay,full,,0.8,0.6,,,atc_patient,301,0.0,166.3342,11.53638125,0.0,0.0,0.0,0.0,0.0,400,0.286803487688303,,1,0.1147213950753212,6334,3963.145900000002,102,16
c10_replay_400_0129,10,400,replay,full,,0.8,0.6,,,lfj_atc_patient,301,0.0,166.3342,11.53638125,0.0,0.0,0.0,0.0,0.0,400,0.2966296602971852,,1,0.11865186411887407,6334,3963.145900000002,102,16
c10_replay_400_0129,10,400,replay,full,,0.8,0.6,,,atc_eta_patient,301,0.0,166.3342,11.53638125,0.0,0.0,0.0,0.0,0.0,400,0.5226161261089146,,1,0.20904645044356585,6334,3963.145900000002,102,16
c10_replay_400_0130,10,400,replay,full,,0.8,0.6,,,wspt_patient,301,0.0,94.7104,5.5438367500000005,0.0,0.0,0.0,0.0,0.0,400,0.08325987961143255,,1,0.03330395184457302,3560,452.2768000000018,111,87
c10_replay_400_0130,10,400,replay,full,,0.8,0.6,,,atc_patient,301,0.0,94.7167,5.57116,0.0,0.0,0.0,0.0,0.0,400,0.2169764181599021,,1,0.08679056726396084,3393,633.4976999999973,89,114
c10_replay_400_0130,10,400,replay,full,,0.8,0.6,,,lfj_atc_patient,301,0.0,94.7167,5.57116,0.0,0.0,0.0,0.0,0.0,400,0.2256128890439868,,1,0.09024515561759472,3393,633.4976999999973,89,114
c10_replay_400_0130,10,400,replay,full,,0.8,0.6,,,atc_eta_patient,301,0.0,94.79950000000001,5.5720575000000006,0.0,0.0,0.0,0.0,0.0,400,0.3686591424047947,,1,0.14746365696191788,3175,585.1866999999959,90,111
c10_replay_400_0131,10,400,replay,full,,0.8,0.6,,,wspt_patient,301,0.0,99.4948,3.2211375,0.0,0.0,0.0,0.0,0.0,400,0.21597548853605986,,1,0.08639019541442394,5515,623.6365000000087,121,74
c10_replay_400_0131,10,400,replay,full,,0.8,0.6,,,atc_patient,301,0.0,98.8648,3.1222562500000004,0.0,0.0,0.0,0.0,0.0,400,0.6138527300208807,,1,0.24554109200835228,4432,483.4345999999997,53,131
c10_replay_400_0131,10,400,replay,full,,0.8,0.6,,,lfj_atc_patient,301,0.0,98.8648,3.1222562500000004,0.0,0.0,0.0,0.0,0.0,400,0.632938186172396,,1,0.2531752744689584,4432,483.4345999999997,53,131
c10_replay_400_0131,10,400,replay,full,,0.8,0.6,,,atc_eta_patient,301,0.0,98.8648,3.1222562500000004,0.0,0.0,0.0,0.0,0.0,400,1.0776035254821181,,1,0.43104141019284725,4433,484.2888000000005,53,131
c10_replay_400_0132,10,400,replay,full,,0.8,0.6,,,wspt_patient,301,14.136800000000008,94.994,4.9756054999999995,0.0025,0.0,0.04,0.0,0.0,400,0.13610342284664512,,1,0.05444136913865805,3975,439.2296999999948,137,65
c10_replay_400_0132,10,400,replay,full,,0.8,0.6,,,atc_patient,301,14.654399999999995,94.3648,5.216728499999999,0.0025,0.0,0.04,0.0,0.0,400,0.14172207796946168,,1,0.05668883118778467,1875,145.36300000000017,88,33
c10_replay_400_0132,10,400,replay,full,,0.8,0.6,,,lfj_atc_patient,301,14.654399999999995,94.3648,5.216728499999999,0.0025,0.0,0.04,0.0,0.0,400,0.14612393220886588,,1,0.05844957288354635,1875,145.36300000000017,88,33
c10_replay_400_0132,10,400,replay,full,,0.8,0.6,,,atc_eta_patient,301,14.654399999999995,94.3648,5.216728499999999,0.0025,0.0,0.04,0.0,0.0,400,0.21427260246127844,,1,0.08570904098451138,1875,145.36300000000017,88,33
c10_replay_400_0133,10,400,replay,full,,0.8,0.6,,,wspt_patient,301,0.0,93.85900000000001,2.7808217499999994,0.0,0.0,0.0,0.0,0.0,400,0.2639126777648926,,1,0.10556507110595703,1845,102.2139999999995,136,47
c10_replay_400_0133,10,400,replay,full,,0.8,0.6,,,atc_patient,301,0.0,93.85900000000001,3.3238725,0.0,0.0,0.0,0.0,0.0,400,0.4074502899311483,,1,0.16298011597245932,2447,129.24760000000003,41,125
c10_replay_400_0133,10,400,replay,full,,0.8,0.6,,,lfj_atc_patient,301,0.0,93.85900000000001,3.3295405000000007,0.0,0.0,0.0,0.0,0.0,400,0.321922586299479,,1,0.1287690345197916,1225,134.67949999999928,37,51
c10_replay_400_0133,10,400,replay,full,,0.8,0.6,,,atc_eta_patient,301,0.0,93.85900000000001,3.3238725,0.0,0.0,0.0,0.0,0.0,400,0.6259009172208607,,1,0.2503603668883443,2447,129.24760000000003,41,125
c10_replay_400_0134,10,400,replay,full,,0.8,0.6,,,wspt_patient,301,53.920000000000016,37.480000000000004,2.8150552500000003,0.0025,,0.3333333333333333,0.0,0.0,400,0.7860544114373624,,1,0.314421764574945,12372,992.409999999935,197,8
c10_replay_400_0134,10,400,replay,full,,0.8,0.6,,,atc_patient,301,28.0,31.0,2.6552052500000003,0.0025,,0.3333333333333333,0.0,0.0,400,0.5894594779238105,,1,0.2357837911695242,2125,392.4399999999988,61,107
c10_replay_400_0134,10,400,replay,full,,0.8,0.6,,,lfj_atc_patient,301,28.0,31.0,2.65525525,0.0025,,0.3333333333333333,0.0,0.0,400,0.5809560464695096,,1,0.23238241858780384,1958,378.0399999999985,61,107
c10_replay_400_0134,10,400,replay,full,,0.8,0.6,,,atc_eta_patient,301,28.0,31.0,2.6613302500000002,0.0025,,0.3333333333333333,0.0,0.0,400,0.9983085165731609,,1,0.39932340662926435,2374,436.97999999999917,60,105
c10_replay_400_0135,10,400,replay,full,,0.8,0.6,,,wspt_patient,301,23.999999999999986,95.6962,4.915326500000001,0.0025,0.0,0.013157894736842105,0.0,0.0,400,0.0802525831386447,,1,0.03210103325545788,2931,631.0555999999839,105,50
c10_replay_400_0135,10,400,replay,full,,0.8,0.6,,,atc_patient,301,23.999999999999986,95.6962,4.8942250000000005,0.0025,0.0,0.013157894736842105,0.0,0.0,400,0.19466200144961476,,1,0.0778648005798459,2433,629.0058999999923,83,35
